Experiment_Type,Scale,Type,Error_Percentage,Trial,Hit_Count,Total_Points,Predicted_Area_km2,Hit_Rate_Percent,Area_Percent,PAI,TP,FP,TN,FN,Accuracy,Precision,Recall,F1_Score
Areal,Grid_500,Random,50,7,494,1397,9.4800,35.3615,5.3465,6.6139,3094,698,162034,338,0.9938,0.8159,0.9015,0.8566
N/A,N/A,Deletion,50,8,455,1397,8.3500,32.5698,4.7092,6.9162,2935,405,162327,497,0.9946,0.8787,0.8552,0.8668
Linear,Street,Center,50,8,396,1397,7.9150,28.3465,4.4639,6.3502,2218,948,161784,1214,0.9870,0.7006,0.6463,0.6723
Linear,Street,Random,50,8,498,1397,9.5125,35.6478,5.3648,6.6447,3115,690,162042,317,0.9939,0.8187,0.9076,0.8609
Areal,Tract,Center,50,8,363,1397,7.7925,25.9843,4.3948,5.9125,2284,833,161899,1148,0.9881,0.7328,0.6655,0.6975
Areal,Tract,Random,50,8,461,1397,8.8375,32.9993,4.9842,6.6208,2944,591,162141,488,0.9935,0.8328,0.8578,0.8451
Areal,Neighborhood,Center,50,8,187,1397,6.2300,13.3858,3.5136,3.8097,846,1646,161086,2586,0.9745,0.3395,0.2465,0.2856
Areal,Neighborhood,Random,50,8,444,1397,9.0925,31.7824,5.1280,6.1979,2817,820,161912,615,0.9914,0.7745,0.8208,0.7970
Areal,Grid_100,Center,50,8,472,1397,8.5850,33.7867,4.8417,6.9782,3348,86,162646,84,0.9990,0.9750,0.9755,0.9752
Areal,Grid_100,Random,50,8,468,1397,8.5900,33.5004,4.8446,6.9150,3332,104,162628,100,0.9988,0.9697,0.9709,0.9703
Areal,Grid_300,Center,50,8,459,1397,8.7025,32.8561,4.9080,6.6944,3150,331,162401,282,0.9963,0.9049,0.9178,0.9113
Areal,Grid_300,Random,50,8,457,1397,8.8050,32.7130,4.9658,6.5876,3111,411,162321,321,0.9956,0.8833,0.9065,0.8947
Areal,Grid_500,Center,50,8,494,1397,9.4325,35.3615,5.3197,6.6472,3116,657,162075,316,0.9941,0.8259,0.9079,0.8650
Areal,Grid_500,Random,50,8,481,1397,9.8425,34.4309,5.5509,6.2027,3151,786,161946,281,0.9936,0.8004,0.9181,0.8552
N/A,N/A,Deletion,50,9,477,1397,8.1325,34.1446,4.5865,7.4445,2924,329,162403,508,0.9950,0.8989,0.8520,0.8748
Linear,Street,Center,50,9,378,1397,7.5950,27.0580,4.2834,6.3169,2089,949,161783,1343,0.9862,0.6876,0.6087,0.6457
Linear,Street,Random,50,9,472,1397,8.8075,33.7867,4.9672,6.8019,2944,579,162153,488,0.9936,0.8357,0.8578,0.8466
Areal,Tract,Center,50,9,370,1397,7.8925,26.4853,4.4512,5.9502,2305,852,161880,1127,0.9881,0.7301,0.6716,0.6997
Areal,Tract,Random,50,9,441,1397,8.1550,31.5676,4.5992,6.8637,2708,554,162178,724,0.9923,0.8302,0.7890,0.8091
Areal,Neighborhood,Center,50,9,206,1397,6.4850,14.7459,3.6574,4.0318,947,1647,161085,2485,0.9751,0.3651,0.2759,0.3143
Areal,Neighborhood,Random,50,9,431,1397,8.7800,30.8518,4.9517,6.2305,2641,871,161861,791,0.9900,0.7520,0.7695,0.7607
Areal,Grid_100,Center,50,9,466,1397,8.6125,33.3572,4.8573,6.8675,3348,97,162635,84,0.9989,0.9718,0.9755,0.9737
Areal,Grid_100,Random,50,9,466,1397,8.6225,33.3572,4.8629,6.8595,3341,108,162624,91,0.9988,0.9687,0.9735,0.9711
Areal,Grid_300,Center,50,9,462,1397,8.7275,33.0709,4.9221,6.7188,3159,332,162400,273,0.9964,0.9049,0.9205,0.9126
Areal,Grid_300,Random,50,9,466,1397,8.8800,33.3572,5.0081,6.6606,3151,401,162331,281,0.9959,0.8871,0.9181,0.9023
Areal,Grid_500,Center,50,9,479,1397,9.1350,34.2878,5.1519,6.6553,3045,609,162123,387,0.9940,0.8333,0.8872,0.8594
Areal,Grid_500,Random,50,9,474,1397,9.2275,33.9298,5.2041,6.5198,3029,662,162070,403,0.9936,0.8206,0.8826,0.8505
N/A,N/A,Deletion,50,10,482,1397,8.7075,34.5025,4.9108,7.0258,3068,415,162317,364,0.9953,0.8808,0.8939,0.8873
Linear,Street,Center,50,10,389,1397,7.6225,27.8454,4.2989,6.4773,2185,864,161868,1247,0.9873,0.7166,0.6367,0.6743
Linear,Street,Random,50,10,487,1397,9.3350,34.8604,5.2647,6.6215,3007,727,162005,425,0.9931,0.8053,0.8762,0.8392
Areal,Tract,Center,50,10,373,1397,8.0150,26.7001,4.5203,5.9067,2327,879,161853,1105,0.9881,0.7258,0.6780,0.7011
Areal,Tract,Random,50,10,454,1397,8.6975,32.4982,4.9052,6.6253,2870,609,162123,562,0.9930,0.8249,0.8362,0.8306
Areal,Neighborhood,Center,50,10,201,1397,6.5325,14.3880,3.6842,3.9053,891,1722,161010,2541,0.9743,0.3410,0.2596,0.2948
Areal,Neighborhood,Random,50,10,456,1397,9.6075,32.6414,5.4184,6.0242,2797,1046,161686,635,0.9899,0.7278,0.8150,0.7689
Areal,Grid_100,Center,50,10,470,1397,8.6300,33.6435,4.8671,6.9124,3342,110,162622,90,0.9988,0.9681,0.9738,0.9709
Areal,Grid_100,Random,50,10,478,1397,8.6100,34.2162,4.8558,7.0464,3329,115,162617,103,0.9987,0.9666,0.9700,0.9683
Areal,Grid_300,Center,50,10,468,1397,8.8850,33.5004,5.0109,6.6854,3189,365,162367,243,0.9963,0.8973,0.9292,0.9130
Areal,Grid_300,Random,50,10,487,1397,9.1050,34.8604,5.1350,6.7888,3208,434,162298,224,0.9960,0.8808,0.9347,0.9070
Areal,Grid_500,Center,50,10,493,1397,9.5125,35.2899,5.3648,6.5780,3113,692,162040,319,0.9939,0.8181,0.9071,0.8603
Areal,Grid_500,Random,50,10,493,1397,9.7575,35.2899,5.5030,6.4128,3144,759,161973,288,0.9937,0.8055,0.9161,0.8573
N/A,N/A,Deletion,50,11,481,1397,8.5425,34.4309,4.8178,7.1466,3112,305,162427,320,0.9962,0.9107,0.9068,0.9087
Linear,Street,Center,50,11,409,1397,7.8275,29.2770,4.4145,6.6320,2201,930,161802,1231,0.9870,0.7030,0.6413,0.6707
Linear,Street,Random,50,11,478,1397,8.8475,34.2162,4.9898,6.8572,3004,535,162197,428,0.9942,0.8488,0.8753,0.8619
Areal,Tract,Center,50,11,380,1397,8.1575,27.2011,4.6006,5.9125,2367,896,161836,1065,0.9882,0.7254,0.6897,0.7071
Areal,Tract,Random,50,11,471,1397,8.7325,33.7151,4.9249,6.8458,2866,627,162105,566,0.9928,0.8205,0.8351,0.8277
Areal,Neighborhood,Center,50,11,190,1397,6.5250,13.6006,3.6800,3.6959,878,1732,161000,2554,0.9742,0.3364,0.2558,0.2906
Areal,Neighborhood,Random,50,11,445,1397,9.6125,31.8540,5.4212,5.8758,2890,955,161777,542,0.9910,0.7516,0.8421,0.7943
Areal,Grid_100,Center,50,11,472,1397,8.5900,33.7867,4.8446,6.9741,3349,87,162645,83,0.9990,0.9747,0.9758,0.9752
Areal,Grid_100,Random,50,11,468,1397,8.6350,33.5004,4.8699,6.8790,3347,107,162625,85,0.9988,0.9690,0.9752,0.9721
Areal,Grid_300,Center,50,11,466,1397,8.7050,33.3572,4.9094,6.7945,3191,291,162441,241,0.9968,0.9164,0.9298,0.9231
Areal,Grid_300,Random,50,11,463,1397,8.7850,33.1424,4.9545,6.6893,3197,317,162415,235,0.9967,0.9098,0.9315,0.9205
Areal,Grid_500,Center,50,11,495,1397,9.5350,35.4331,5.3775,6.5891,3150,664,162068,282,0.9943,0.8259,0.9178,0.8694
Areal,Grid_500,Random,50,11,498,1397,9.8475,35.6478,5.5538,6.4187,3220,719,162013,212,0.9944,0.8175,0.9382,0.8737
N/A,N/A,Deletion,50,12,467,1397,8.5750,33.4288,4.8361,6.9123,3063,367,162365,369,0.9956,0.8930,0.8925,0.8927
Linear,Street,Center,50,12,373,1397,7.6675,26.7001,4.3243,6.1744,2141,926,161806,1291,0.9867,0.6981,0.6238,0.6589
Linear,Street,Random,50,12,455,1397,8.5500,32.5698,4.8220,6.7544,2840,580,162152,592,0.9929,0.8304,0.8275,0.8290
Areal,Tract,Center,50,12,382,1397,8.0900,27.3443,4.5626,5.9932,2333,903,161829,1099,0.9880,0.7210,0.6798,0.6998
Areal,Tract,Random,50,12,430,1397,8.3950,30.7802,4.7346,6.5011,2767,591,162141,665,0.9924,0.8240,0.8062,0.8150
Areal,Neighborhood,Center,50,12,197,1397,6.3100,14.1016,3.5587,3.9626,886,1638,161094,2546,0.9748,0.3510,0.2582,0.2975
Areal,Neighborhood,Random,50,12,446,1397,9.3150,31.9256,5.2535,6.0771,2780,946,161786,652,0.9904,0.7461,0.8100,0.7768
Areal,Grid_100,Center,50,12,467,1397,8.6000,33.4288,4.8502,6.8922,3342,98,162634,90,0.9989,0.9715,0.9738,0.9726
Areal,Grid_100,Random,50,12,466,1397,8.6200,33.3572,4.8615,6.8615,3337,111,162621,95,0.9988,0.9678,0.9723,0.9701
Areal,Grid_300,Center,50,12,461,1397,8.6975,32.9993,4.9052,6.7274,3146,333,162399,286,0.9963,0.9043,0.9167,0.9104
Areal,Grid_300,Random,50,12,462,1397,8.7950,33.0709,4.9602,6.6673,3168,350,162382,264,0.9963,0.9005,0.9231,0.9117
Areal,Grid_500,Center,50,12,498,1397,9.4725,35.6478,5.3423,6.6728,3077,712,162020,355,0.9936,0.8121,0.8966,0.8522
Areal,Grid_500,Random,50,12,475,1397,9.4475,34.0014,5.3282,6.3814,3032,747,161985,400,0.9931,0.8023,0.8834,0.8409
N/A,N/A,Deletion,50,13,468,1397,8.3550,33.5004,4.7120,7.1095,2950,392,162340,482,0.9947,0.8827,0.8596,0.8710
Linear,Street,Center,50,13,375,1397,7.7225,26.8432,4.3553,6.1633,2112,977,161755,1320,0.9862,0.6837,0.6154,0.6478
Linear,Street,Random,50,13,489,1397,9.1750,35.0036,5.1745,6.7646,3061,609,162123,371,0.9941,0.8341,0.8919,0.8620
Areal,Tract,Center,50,13,368,1397,7.9450,26.3422,4.4808,5.8789,2283,895,161837,1149,0.9877,0.7184,0.6652,0.6908
Areal,Tract,Random,50,13,440,1397,8.6075,31.4961,4.8544,6.4881,2801,642,162090,631,0.9923,0.8135,0.8161,0.8148
Areal,Neighborhood,Center,50,13,197,1397,6.1975,14.1016,3.4953,4.0345,881,1598,161134,2551,0.9750,0.3554,0.2567,0.2981
Areal,Neighborhood,Random,50,13,455,1397,9.4900,32.5698,5.3521,6.0854,2867,929,161803,565,0.9910,0.7553,0.8354,0.7933
Areal,Grid_100,Center,50,13,466,1397,8.5850,33.3572,4.8417,6.8895,3333,101,162631,99,0.9988,0.9706,0.9712,0.9709
Areal,Grid_100,Random,50,13,467,1397,8.6450,33.4288,4.8756,6.8564,3332,126,162606,100,0.9986,0.9636,0.9709,0.9672
Areal,Grid_300,Center,50,13,460,1397,8.7725,32.9277,4.9475,6.6554,3193,316,162416,239,0.9967,0.9099,0.9304,0.9200
Areal,Grid_300,Random,50,13,467,1397,8.9575,33.4288,5.0518,6.6172,3175,408,162324,257,0.9960,0.8861,0.9251,0.9052
Areal,Grid_500,Center,50,13,483,1397,9.3550,34.5741,5.2760,6.5531,3099,643,162089,333,0.9941,0.8282,0.9030,0.8640
Areal,Grid_500,Random,50,13,488,1397,9.7000,34.9320,5.4706,6.3854,3140,740,161992,292,0.9938,0.8093,0.9149,0.8589
N/A,N/A,Deletion,50,14,472,1397,8.4850,33.7867,4.7853,7.0604,3008,386,162346,424,0.9951,0.8863,0.8765,0.8813
Linear,Street,Center,50,14,319,1397,7.2650,22.8346,4.0973,5.5731,2022,884,161848,1410,0.9862,0.6958,0.5892,0.6381
Linear,Street,Random,50,14,470,1397,8.8650,33.6435,4.9997,6.7292,2955,591,162141,477,0.9936,0.8333,0.8610,0.8469
Areal,Tract,Center,50,14,354,1397,7.8650,25.3400,4.4357,5.7128,2321,825,161907,1111,0.9883,0.7378,0.6763,0.7057
Areal,Tract,Random,50,14,462,1397,8.8950,33.0709,5.0166,6.5923,2880,678,162054,552,0.9926,0.8094,0.8392,0.8240
Areal,Neighborhood,Center,50,14,221,1397,6.6400,15.8196,3.7448,4.2244,914,1742,160990,2518,0.9744,0.3441,0.2663,0.3003
Areal,Neighborhood,Random,50,14,421,1397,8.9350,30.1360,5.0391,5.9804,2677,897,161835,755,0.9901,0.7490,0.7800,0.7642
Areal,Grid_100,Center,50,14,466,1397,8.5800,33.3572,4.8389,6.8935,3349,83,162649,83,0.9990,0.9758,0.9758,0.9758
Areal,Grid_100,Random,50,14,464,1397,8.6050,33.2140,4.8530,6.8440,3346,96,162636,86,0.9989,0.9721,0.9749,0.9735
Areal,Grid_300,Center,50,14,463,1397,8.6875,33.1424,4.8996,6.7644,3166,309,162423,266,0.9965,0.9111,0.9225,0.9168
Areal,Grid_300,Random,50,14,463,1397,8.7350,33.1424,4.9263,6.7276,3149,345,162387,283,0.9962,0.9013,0.9175,0.9093
Areal,Grid_500,Center,50,14,497,1397,9.4025,35.5762,5.3028,6.7090,3108,653,162079,324,0.9941,0.8264,0.9056,0.8642
Areal,Grid_500,Random,50,14,490,1397,9.6225,35.0752,5.4269,6.4632,3155,694,162038,277,0.9942,0.8197,0.9193,0.8666
N/A,N/A,Deletion,50,15,454,1397,8.4225,32.4982,4.7501,6.8416,3008,361,162371,424,0.9953,0.8928,0.8765,0.8846
Linear,Street,Center,50,15,351,1397,7.5850,25.1253,4.2778,5.8735,2111,923,161809,1321,0.9865,0.6958,0.6151,0.6530
Linear,Street,Random,50,15,482,1397,9.3125,34.5025,5.2520,6.5694,3105,620,162112,327,0.9943,0.8336,0.9047,0.8677
Areal,Tract,Center,50,15,365,1397,7.9225,26.1274,4.4681,5.8475,2319,850,161882,1113,0.9882,0.7318,0.6757,0.7026
Areal,Tract,Random,50,15,461,1397,8.7500,32.9993,4.9348,6.6871,2864,636,162096,568,0.9928,0.8183,0.8345,0.8263
Areal,Neighborhood,Center,50,15,205,1397,6.4375,14.6743,3.6306,4.0418,911,1664,161068,2521,0.9748,0.3538,0.2654,0.3033
Areal,Neighborhood,Random,50,15,456,1397,9.5300,32.6414,5.3747,6.0731,2833,979,161753,599,0.9905,0.7432,0.8255,0.7822
Areal,Grid_100,Center,50,15,466,1397,8.5825,33.3572,4.8403,6.8915,3347,86,162646,85,0.9990,0.9749,0.9752,0.9751
Areal,Grid_100,Random,50,15,466,1397,8.6000,33.3572,4.8502,6.8775,3341,99,162633,91,0.9989,0.9712,0.9735,0.9724
Areal,Grid_300,Center,50,15,469,1397,8.7300,33.5719,4.9235,6.8187,3192,300,162432,240,0.9968,0.9141,0.9301,0.9220
Areal,Grid_300,Random,50,15,474,1397,8.9200,33.9298,5.0307,6.7446,3222,346,162386,210,0.9967,0.9030,0.9388,0.9206
Areal,Grid_500,Center,50,15,488,1397,9.4625,34.9320,5.3366,6.5457,3112,673,162059,320,0.9940,0.8222,0.9068,0.8624
Areal,Grid_500,Random,50,15,477,1397,9.6050,34.1446,5.4170,6.3032,3124,718,162014,308,0.9938,0.8131,0.9103,0.8589
N/A,N/A,Deletion,50,16,484,1397,8.8900,34.6457,5.0138,6.9101,3139,417,162315,293,0.9957,0.8827,0.9146,0.8984
Linear,Street,Center,50,16,393,1397,7.8250,28.1317,4.4131,6.3746,2206,924,161808,1226,0.9871,0.7048,0.6428,0.6724
Linear,Street,Random,50,16,485,1397,9.1875,34.7173,5.1815,6.7002,3007,668,162064,425,0.9934,0.8182,0.8762,0.8462
Areal,Tract,Center,50,16,374,1397,8.0275,26.7717,4.5273,5.9133,2269,942,161790,1163,0.9873,0.7066,0.6611,0.6831
Areal,Tract,Random,50,16,450,1397,8.7225,32.2119,4.9193,6.5481,2844,645,162087,588,0.9926,0.8151,0.8287,0.8218
Areal,Neighborhood,Center,50,16,207,1397,6.5625,14.8175,3.7011,4.0035,906,1719,161013,2526,0.9745,0.3451,0.2640,0.2992
Areal,Neighborhood,Random,50,16,474,1397,9.4975,33.9298,5.3564,6.3345,2883,916,161816,549,0.9912,0.7589,0.8400,0.7974
Areal,Grid_100,Center,50,16,465,1397,8.5675,33.2856,4.8319,6.8888,3345,82,162650,87,0.9990,0.9761,0.9747,0.9754
Areal,Grid_100,Random,50,16,467,1397,8.5750,33.4288,4.8361,6.9123,3333,97,162635,99,0.9988,0.9717,0.9712,0.9714
Areal,Grid_300,Center,50,16,466,1397,8.7050,33.3572,4.9094,6.7945,3188,294,162438,244,0.9968,0.9156,0.9289,0.9222
Areal,Grid_300,Random,50,16,473,1397,8.9275,33.8583,5.0349,6.7247,3192,379,162353,240,0.9963,0.8939,0.9301,0.9116
Areal,Grid_500,Center,50,16,491,1397,9.5350,35.1467,5.3775,6.5359,3107,707,162025,325,0.9938,0.8146,0.9053,0.8576
Areal,Grid_500,Random,50,16,492,1397,9.7500,35.2183,5.4988,6.4048,3154,746,161986,278,0.9938,0.8087,0.9190,0.8603
N/A,N/A,Deletion,50,17,448,1397,7.9850,32.0687,4.5034,7.1211,2930,264,162468,502,0.9954,0.9173,0.8537,0.8844
Linear,Street,Center,50,17,340,1397,7.5775,24.3379,4.2735,5.6950,2123,908,161824,1309,0.9867,0.7004,0.6186,0.6570
Linear,Street,Random,50,17,460,1397,8.5850,32.9277,4.8417,6.8008,2889,545,162187,543,0.9935,0.8413,0.8418,0.8415
Areal,Tract,Center,50,17,377,1397,7.9900,26.9864,4.5062,5.9888,2317,879,161853,1115,0.9880,0.7250,0.6751,0.6992
Areal,Tract,Random,50,17,442,1397,8.4850,31.6392,4.7853,6.6117,2839,555,162177,593,0.9931,0.8365,0.8272,0.8318
Areal,Neighborhood,Center,50,17,198,1397,6.4300,14.1732,3.6264,3.9084,890,1682,161050,2542,0.9746,0.3460,0.2593,0.2965
Areal,Neighborhood,Random,50,17,423,1397,8.8050,30.2792,4.9658,6.0975,2703,819,161913,729,0.9907,0.7675,0.7876,0.7774
Areal,Grid_100,Center,50,17,466,1397,8.5725,33.3572,4.8347,6.8995,3345,84,162648,87,0.9990,0.9755,0.9747,0.9751
Areal,Grid_100,Random,50,17,468,1397,8.5950,33.5004,4.8474,6.9110,3336,102,162630,96,0.9988,0.9703,0.9720,0.9712
Areal,Grid_300,Center,50,17,461,1397,8.7125,32.9993,4.9137,6.7158,3189,296,162436,243,0.9968,0.9151,0.9292,0.9221
Areal,Grid_300,Random,50,17,470,1397,8.9250,33.6435,5.0335,6.6839,3185,385,162347,247,0.9962,0.8922,0.9280,0.9097
Areal,Grid_500,Center,50,17,486,1397,9.2800,34.7888,5.2337,6.6471,3093,619,162113,339,0.9942,0.8332,0.9012,0.8659
Areal,Grid_500,Random,50,17,486,1397,9.4775,34.7888,5.3451,6.5086,3129,662,162070,303,0.9942,0.8254,0.9117,0.8664
N/A,N/A,Deletion,50,18,466,1397,8.4150,33.3572,4.7459,7.0287,3052,314,162418,380,0.9958,0.9067,0.8893,0.8979
Linear,Street,Center,50,18,365,1397,7.8550,26.1274,4.4300,5.8978,2150,992,161740,1282,0.9863,0.6843,0.6265,0.6541
Linear,Street,Random,50,18,477,1397,9.2825,34.1446,5.2351,6.5222,3052,661,162071,380,0.9937,0.8220,0.8893,0.8543
Areal,Tract,Center,50,18,366,1397,7.9975,26.1990,4.5104,5.8086,2317,882,161850,1115,0.9880,0.7243,0.6751,0.6988
Areal,Tract,Random,50,18,452,1397,8.5650,32.3550,4.8305,6.6981,2860,566,162166,572,0.9932,0.8348,0.8333,0.8341
Areal,Neighborhood,Center,50,18,189,1397,6.2975,13.5290,3.5516,3.8092,866,1653,161079,2566,0.9746,0.3438,0.2523,0.2910
Areal,Neighborhood,Random,50,18,464,1397,9.5200,33.2140,5.3691,6.1862,2900,908,161824,532,0.9913,0.7616,0.8450,0.8011
Areal,Grid_100,Center,50,18,464,1397,8.5850,33.2140,4.8417,6.8599,3341,93,162639,91,0.9989,0.9729,0.9735,0.9732
Areal,Grid_100,Random,50,18,471,1397,8.6050,33.7151,4.8530,6.9472,3328,114,162618,104,0.9987,0.9669,0.9697,0.9683
Areal,Grid_300,Center,50,18,471,1397,8.7125,33.7151,4.9137,6.8615,3171,314,162418,261,0.9965,0.9099,0.9240,0.9169
Areal,Grid_300,Random,50,18,479,1397,8.9275,34.2878,5.0349,6.8100,3192,379,162353,240,0.9963,0.8939,0.9301,0.9116
Areal,Grid_500,Center,50,18,481,1397,9.4500,34.4309,5.3296,6.4603,3111,669,162063,321,0.9940,0.8230,0.9065,0.8627
Areal,Grid_500,Random,50,18,483,1397,9.6625,34.5741,5.4494,6.3445,3158,707,162025,274,0.9941,0.8171,0.9202,0.8656
N/A,N/A,Deletion,50,19,480,1397,8.5200,34.3593,4.8051,7.1506,3130,278,162454,302,0.9965,0.9184,0.9120,0.9152
Linear,Street,Center,50,19,379,1397,8.0675,27.1296,4.5499,5.9627,2195,1032,161700,1237,0.9863,0.6802,0.6396,0.6593
Linear,Street,Random,50,19,484,1397,9.2450,34.6457,5.2140,6.6448,3039,659,162073,393,0.9937,0.8218,0.8855,0.8525
Areal,Tract,Center,50,19,348,1397,8.0200,24.9105,4.5231,5.5074,2260,948,161784,1172,0.9872,0.7045,0.6585,0.6807
Areal,Tract,Random,50,19,460,1397,8.6800,32.9277,4.8953,6.7264,2843,629,162103,589,0.9927,0.8188,0.8284,0.8236
Areal,Neighborhood,Center,50,19,196,1397,6.2400,14.0301,3.5192,3.9867,884,1612,161120,2548,0.9750,0.3542,0.2576,0.2982
Areal,Neighborhood,Random,50,19,460,1397,8.7825,32.9277,4.9531,6.6479,2674,839,161893,758,0.9904,0.7612,0.7791,0.7701
Areal,Grid_100,Center,50,19,466,1397,8.5675,33.3572,4.8319,6.9036,3340,87,162645,92,0.9989,0.9746,0.9732,0.9739
Areal,Grid_100,Random,50,19,467,1397,8.6325,33.4288,4.8685,6.8663,3332,121,162611,100,0.9987,0.9650,0.9709,0.9679
Areal,Grid_300,Center,50,19,463,1397,8.6500,33.1424,4.8784,6.7937,3142,318,162414,290,0.9963,0.9081,0.9155,0.9118
Areal,Grid_300,Random,50,19,463,1397,8.6825,33.1424,4.8967,6.7683,3145,328,162404,287,0.9963,0.9056,0.9164,0.9109
Areal,Grid_500,Center,50,19,490,1397,9.4800,35.0752,5.3465,6.5604,3094,698,162034,338,0.9938,0.8159,0.9015,0.8566
Areal,Grid_500,Random,50,19,478,1397,9.6525,34.2162,5.4438,6.2854,3107,754,161978,325,0.9935,0.8047,0.9053,0.8520
N/A,N/A,Deletion,50,20,474,1397,8.4825,33.9298,4.7839,7.0925,3016,377,162355,416,0.9952,0.8889,0.8788,0.8838
Linear,Street,Center,50,20,404,1397,8.1225,28.9191,4.5809,6.3130,2281,968,161764,1151,0.9872,0.7021,0.6646,0.6828
Linear,Street,Random,50,20,496,1397,9.3750,35.5047,5.2873,6.7151,3105,645,162087,327,0.9942,0.8280,0.9047,0.8647
Areal,Tract,Center,50,20,363,1397,7.8725,25.9843,4.4399,5.8524,2336,813,161919,1096,0.9885,0.7418,0.6807,0.7099
Areal,Tract,Random,50,20,465,1397,8.6925,33.2856,4.9024,6.7897,2830,647,162085,602,0.9925,0.8139,0.8246,0.8192
Areal,Neighborhood,Center,50,20,203,1397,6.3325,14.5311,3.5714,4.0688,905,1628,161104,2527,0.9750,0.3573,0.2637,0.3034
Areal,Neighborhood,Random,50,20,432,1397,9.0850,30.9234,5.1237,6.0353,2735,899,161833,697,0.9904,0.7526,0.7969,0.7741
Areal,Grid_100,Center,50,20,468,1397,8.6250,33.5004,4.8643,6.8870,3353,97,162635,79,0.9989,0.9719,0.9770,0.9744
Areal,Grid_100,Random,50,20,467,1397,8.6050,33.4288,4.8530,6.8882,3339,103,162629,93,0.9988,0.9701,0.9729,0.9715
Areal,Grid_300,Center,50,20,469,1397,8.8125,33.5719,4.9701,6.7548,3197,328,162404,235,0.9966,0.9070,0.9315,0.9191
Areal,Grid_300,Random,50,20,472,1397,8.9575,33.7867,5.0518,6.6880,3212,371,162361,220,0.9964,0.8965,0.9359,0.9158
Areal,Grid_500,Center,50,20,492,1397,9.4450,35.2183,5.3268,6.6116,3134,644,162088,298,0.9943,0.8295,0.9132,0.8693
Areal,Grid_500,Random,50,20,487,1397,9.8050,34.8604,5.5298,6.3041,3159,763,161969,273,0.9938,0.8055,0.9205,0.8591
N/A,N/A,Deletion,50,21,506,1397,9.0575,36.2205,5.1082,7.0906,3133,490,162242,299,0.9953,0.8648,0.9129,0.8882
Linear,Street,Center,50,21,372,1397,7.9275,26.6285,4.4709,5.9559,2189,982,161750,1243,0.9866,0.6903,0.6378,0.6630
Linear,Street,Random,50,21,481,1397,9.3775,34.4309,5.2887,6.5103,2978,773,161959,454,0.9926,0.7939,0.8677,0.8292
Areal,Tract,Center,50,21,372,1397,7.7025,26.6285,4.3440,6.1299,2252,829,161903,1180,0.9879,0.7309,0.6562,0.6915
Areal,Tract,Random,50,21,461,1397,9.0075,32.9993,5.0800,6.4959,2868,735,161997,564,0.9922,0.7960,0.8357,0.8154
Areal,Neighborhood,Center,50,21,175,1397,6.2700,12.5268,3.5361,3.5425,823,1685,161047,2609,0.9742,0.3281,0.2398,0.2771
Areal,Neighborhood,Random,50,21,460,1397,9.5850,32.9277,5.4057,6.0913,2739,1095,161637,693,0.9892,0.7144,0.7981,0.7539
Areal,Grid_100,Center,50,21,465,1397,8.6025,33.2856,4.8516,6.8607,3339,102,162630,93,0.9988,0.9704,0.9729,0.9716
Areal,Grid_100,Random,50,21,469,1397,8.6225,33.5719,4.8629,6.9037,3335,114,162618,97,0.9987,0.9669,0.9717,0.9693
Areal,Grid_300,Center,50,21,464,1397,8.7275,33.2140,4.9221,6.7479,3182,309,162423,250,0.9966,0.9115,0.9272,0.9193
Areal,Grid_300,Random,50,21,470,1397,8.8550,33.6435,4.9940,6.7368,3180,362,162370,252,0.9963,0.8978,0.9266,0.9120
Areal,Grid_500,Center,50,21,493,1397,9.4150,35.2899,5.3098,6.6461,3088,678,162054,344,0.9938,0.8200,0.8998,0.8580
Areal,Grid_500,Random,50,21,478,1397,9.4550,34.2162,5.3324,6.4166,3105,677,162055,327,0.9940,0.8210,0.9047,0.8608
N/A,N/A,Deletion,50,22,489,1397,8.6925,35.0036,4.9024,7.1401,3117,360,162372,315,0.9959,0.8965,0.9082,0.9023
Linear,Street,Center,50,22,367,1397,7.9175,26.2706,4.4653,5.8833,2197,970,161762,1235,0.9867,0.6937,0.6402,0.6659
Linear,Street,Random,50,22,487,1397,9.1025,34.8604,5.1336,6.7906,3041,600,162132,391,0.9940,0.8352,0.8861,0.8599
Areal,Tract,Center,50,22,335,1397,8.0775,23.9800,4.5555,5.2639,2270,961,161771,1162,0.9872,0.7026,0.6614,0.6814
Areal,Tract,Random,50,22,449,1397,8.7075,32.1403,4.9108,6.5448,2847,636,162096,585,0.9927,0.8174,0.8295,0.8234
Areal,Neighborhood,Center,50,22,210,1397,6.6350,15.0322,3.7420,4.0172,961,1693,161039,2471,0.9749,0.3621,0.2800,0.3158
Areal,Neighborhood,Random,50,22,448,1397,9.4300,32.0687,5.3183,6.0299,2763,1009,161723,669,0.9899,0.7325,0.8051,0.7671
Areal,Grid_100,Center,50,22,466,1397,8.6125,33.3572,4.8573,6.8675,3351,94,162638,81,0.9989,0.9727,0.9764,0.9746
Areal,Grid_100,Random,50,22,479,1397,8.6375,34.2878,4.8714,7.0386,3348,107,162625,84,0.9989,0.9690,0.9755,0.9723
Areal,Grid_300,Center,50,22,464,1397,8.7700,33.2140,4.9461,6.7152,3200,308,162424,232,0.9968,0.9122,0.9324,0.9222
